Fecha;Hora;Día;Nº Incidencia;sitrem;Carretera;MC30;Calzada;Localización;Enlace;Tipo de accidente;Tipo de colisión;Nº Vehículos implicados;Nº Turismos;Nº Motocicletas;Nº vehículos pesados;H.L.;hl;hg;vm;Daños al mobiliario urbano;Circulación;Estado del Firme;Presencia Recursos Externos;Corte Carril;Vertido;Grúa usuario;Grúa Propia EMESA;Grúa Movilidad;Factores Atmosféricos;Visibilidad señalización;Señalización de Peligro;Visibilidad restringida por;Aceras;Árboles;Vehículos denominación;Descripción del accidente;Daños causados al viario;Materiales utilizados;Observaciones
23/10/2016;14:55;;20161023-0013; C-E-ACC-01;M30;32RJ30;EXTERIOR;Ramal;Superficie;Salida de vía;Contra mediana;1;1;;;;0;;;Si;Fluida;Mojado;P.M., SAMUR y Bomberos;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1/V-2/C2;Salida de vía golpeando muro. Es necesario activar reten para colocarlos.;8 m de muro;;Señalización desde las 15:10 hasta las 17:25.
23/10/2016;16:25;;20161023-0015; C-E-ACC-01;M30;32RJ20;EXTERIOR;Ramal;Superficie;Salida de vía;Frontal;1;1;;;1;1;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Salida de vía en margen izquierdo. Herido trasladado leve.;;;Corte de carril de 16:45 hasta las 17:35.
23/10/2016;17:50;;20161023-0017;C-P-ACC-01;M30;12RH70;INTERIOR;Ramal;Superficie;Salida de vía;Contra mediana;1;1;;;;0;;;Si;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Salida de vía contra barrera.;3 barreras y 3 cpn;;Corte de carril de 18:05 hasta las 18:25.
23/10/2016;18:14;;20161023-0018; C-E-ACC-01;M30;32RJ20;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;1;1;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Salida de vía en margen izquierdo. Corto carril izquierdo. Herido trasladado leve.;;;Corte de carril de 18:28 hasta las 19:44.
23/10/2016;19:00;;20161023-0019; C-E-ACC-01;M30;32RA20;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;1;1;;;No;Densa;Mojado;P. Municipal y SAMUR;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente, salida de vía, sin daños con herido leve trasladado al Hospital 12 de Octubre. Lo retira grúa del seguro.;;Desengrasante;Corte de carril de 19:20 hasta las 19:50.
23/10/2016;21:00;;20161023-0020;C-P-ACC-01;M30;32RA50;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Corto carril derecho por salida de vía.;;;Corte de carril de 21:08 hasta las 21:48.
23/10/2016;20:50;;20161023-0021;C-P-ACC-01;M30;12NL30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;2;;;No;Densa;Mojado;;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente por alcance sin daños a patrimonio ni heridos. Se retiran por sus medios.;;;Corte de carril de 20:50 hasta las 21:00.
23/10/2016;21:00;;20161023-0022;C-P-ACC-01;M30;12NL20;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Densa;Mojado;P. Municipal y SAMUR;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente por alcance en carriles derechos sin daños a patrimonio y con herido leve trasladado al hospital.;;;Corte de carril de 21:00 hasta las 21:20.
23/10/2016;21:20;;20161023-0023;C-P-ACC-01;M30;13NL00;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente, salida de vía sin daños a patrimonio sin heridos. Lo retira grúa del seguro.;;;Corte de carril de 21:20 hasta las 21:23.
23/10/2016;21:28;;20161023-0025;C-P-ACC-01;M30;12NL20;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;;;;;;0;;;No;Densa;Mojado;P. Municipal;;;;;;Lluvia;Buena;;Sin Restricción;;;V-2;Aviso del CCT de accidente, policía lo retira;;;
23/10/2016;21:49;;20161023-0027; C-E-ACC-01;M30;20RC10;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;1;2;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Salida de vía en lado izquierdo. Corto lado izquierdo del ramal. Herido leve trasladado (prueba de alcoholemia).;;;Corte de carril de 22:08 hasta las 23:21.
23/10/2016;22:45;;20161023-0030;C-P-ACC-01;M30;20RT00;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;1;;;Si;Fluida;Mojado;P. Municipal;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente, salida de vía con daños al patrimonio, sin heridos. No tiro fotos de matricula, policía retira el vehículo.;3 barreras, 2 cpn, 5 hitos h-75, 1 bañera N-120, 3 postes de malla y 6 metros de malla.;;Señalización desde las 22:50 hasta las 23:00.
23/10/2016;23:10;;20161023-0032;C-P-ACC-01;M30;07RH40;INTERIOR;Ramal;Superficie;Colisión de vehículos;Lateral;2;2;;;;2;;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente lateral sin daños ni heridos en lado derecho. Los vehículos se retiran por sus medios.;;;Corte de carril de 23:24 hasta las 00:00.
23/10/2016;23:39;;20161023-0033;C-P-ACC-01;M30;31RE20;INTERIOR;Ramal;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Fluida;Mojado;;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Corto carril derecho por accidente, los vehículo se retiran por sus medios.;;;Corte de carril de 23:39 hasta las 23:53.
24/10/2016;1:00;;20161024-0003;C-P-ACC-01;M30;31RE20;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente salida de vía, sin heridos y con daños a patrimonio. Lo retira grúa del seguro.;5 barreras y 6 cpn;;Corte de carril de 01:15 hasta las 02:00.
24/10/2016;2:52;;20161024-0009;T-P-ACC-01;M30;15XL38;EXTERIOR;Tronco;Túnel;Salida de vía;;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Méndez Alvaro/AIAM Calderón;Vehículo con rueda reventada por bordillazo, salida de vía. Reconocemos ramal de entrada y no se encuentran daños. Sacamos con platadorma C-10.;;;Corte de carril de 02:52 hasta las 03:30.
24/10/2016;4:50;;20161024-0011;C-P-ACC-01;M30;31RE20;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Salida de vía en lado derecho con daños al patrimonio. Corte de carril derecho.;5 barreras y 4 cpn;;Corte de carril de 04:52 hasta las 05:44.
24/10/2016;5:30;;20161024-0013;C-P-ACC-01;M30;12RH50;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;Si;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente, salida de vía con daños al patrimonio, sin heridos. Grúas Lopez Ollero lo retira fuera de zona.;6 barreras, 6 separadores, 6 cpn, 8 bordillos altos y 12 bordillos planos.;Desengrasante;Corte de carril de 05:30 hasta las 06:22.
24/10/2016;6:45;;20161024-0015;C-P-ACC-01;M30;31NC40;INTERIOR;Tronco;Superficie;Salida de vía;Contra mediana;1;1;;;;1;;;No;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo. ;;;Corte de carril de 06:45 hasta las 07:10.
24/10/2016;7:10;;20161024-0016; C-E-ACC-01;M30;32RA50;INTERIOR;Ramal;Superficie;Salida de vía;Contra mediana;1;1;;;1;1;;;No;Densa;Mojado;P. Municipal y SAMUR;Si;No;No;No;Si;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo. Herido leve trasladado.;;;Corte de carril de 07:10 hasta las 08:30.
24/10/2016;7:40;;20161024-0018; C-E-ACC-01;A4;04UT80;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;5;5;;;1;2;;;No;Densa;Mojado;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Alcance entre vehículos en carril derecho. A mi llegada un vehículo ya ha sido retirado y un herido trasladado por SAMUR.;;;Corte de carril de 07:55 hasta las 08:30.
24/10/2016;8:40;;20161024-0020;C-P-ACC-01;M30;24XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;1;;;No;Congestionada;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;M-4/F-60;Accidente por alcance, 3 vehículos implicados sin heridos. Limpiamos carril derecho central con ayuda de F-60.;;;Corte de carril de 08:45 hasta las 09:50.
24/10/2016;8:50;;20161024-0024; C-E-ACC-01;M30;29XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;Si;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo. Herido leve dado de alta en el punto.;;Sepiolita gruesa;Corte de carril de 08:50 hasta las 08:58.
24/10/2016;9:00;;20161024-0026;C-P-ACC-01;M30;20NC50;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Mojado;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Alcance entre vehículos en carril derecho. Se retiran por sus medios.;;;Corte de carril de 09:00 hasta las 09:20.
24/10/2016;9:58;;20161024-0029;C-P-ACC-01;M30;09XL00;EXTERIOR;VS;Superficie;Otros;;1;;1;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Caida de motorista en carril izquierdo.;;;Corte de carril de 10:04 hasta las 10:20.
24/10/2016;14:05;;20161024-0035; C-E-ACC-01;M30;20XC00;EXTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;2;;;Si;Congestionada;Mojado;P. Municipal, SAMUR y 112;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Salida de vía contra la barrera, rebota contra mediana. 2 Heridos trasladados sin pronóstico.;5 barreras y 4 cpn;Sepiolita gruesa;Corte de carril de 14:15 hasta las 15:00.
24/10/2016;19:10;;20161024-0048;C-P-ACC-01;M30;07XL00;EXTERIOR;VS;Superficie;Colisión de vehículos;Lateral;2;1;;1;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente en arcén derecho.;;;
25/10/2016;3:07;;20161025-0004; C-E-ACC-01;M30;06RE30;INTERIOR;Ramal;Superficie;Salida de vía;;1;;1;;;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1/V-2;Vehículo se sale de la vía colisionando contra el muro izquierdo y cayendo en carril derecho. Herido trasladado por SAMUR con pronóstico reservado.;;;Corte de carril de 03:17 hasta las 03:51.
25/10/2016;7:38;;20161025-0006; C-E-ACC-01;A4;04UL80;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo. Herido trasladado sin pronóstico.;;;Corte de carril de 07:54 hasta las 09:05.
25/10/2016;9:57;;20161025-0017; C-E-ACC-01;A3;09TC60;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;5;5;;;;0;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;Si;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente en carriles derechos.;;Sepiolita gruesa;Corte de carril de 10:13 hasta las 12:00.
25/10/2016;10:00;;20161025-0018; C-E-ACC-01;M30;23NC00;INTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;;1;;;0;1;;Si;Densa;Mojado;P. Municipal y SAMUR;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Caida de motorista contra barrera en lado derecho. Es atendido por SAMUR detrás de la barrera y trasladado al Hospital. Moto retirada por Movilidad.;1 cpn y 1 cilindro protector;Sepiolita gruesa;Corte de carril de 10:00 hasta las 11:25.
25/10/2016;11:40;;20161025-0020;;M30;16XC19;EXTERIOR;Tronco;Túnel;Otros;;1;;;1;;0;;;Si;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón/T01/F-23;Vehículo con exceso de gálibo, que arranca cable radiante. Solicitamos cesta y saneamos. En esta misma incidencia se detiene un vehículo en 15XC94 que dice haber sido dañado con este desprendimiento. Se le cogen datos y se retira por sus medios. ;30 mts cable radial;;Corte de carril izquierdo e izquierdo central de 11:44 hasta las 12:34.
25/10/2016;19:06;;20161025-0036; C-E-ACC-01;A4;04UL70;SALIDA;Tronco;Superficie;Otros;;1;;1;;1;1;;;No;Densa;Mojado;P. Municipal y SAMUR;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;M-3;Accidente en arcén derecho. 1 Herido leve dado de alta en el lugar.;;;
25/10/2016;21:43;;20161025-0041; C-E-ACC-01;M30;30XC20;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;;;P. Municipal y SAMUR;Si;No;No;No;No;;Buena;;Sin Restricción;;;V-2;Colisión por alcance con heridos en carril derecho. A mi llegada se retira el vehículo nº 2. Herido dado de alta por SAMUR.;;;Corte de carril de 21:43 hasta las 22:14.
26/10/2016;6:45;;20161026-0002; C-E-ACC-01;M30;10XL50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;V2;Caída de motorista al frenarl los coches.Señalizo con policía.;;;Corte carril derecho 06:50 - 07:10
26/10/2016;8:25;;20161026-0004;C-P-ACC-01;M30;24NC20;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;;;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;;No;Si;;;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Alcance entre vehículos;;;
26/10/2016;15:10;;20161026-0021;C-P-ACC-01;M30;09NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;M3;Accidente en arcén derecho.;;;
26/10/2016;16:52;;20161026-0029;C-P-ACC-01;M30;11NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente de 4 vehículos (aviso). No hay heridos,los pasa policía al arcén derecho.;;;
26/10/2016;17:33;;20161026-0032;C-P-ACC-01;M30;32XC20;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Colisión por alcance sin heridos.;;;
26/10/2016;18:35;;20161026-0034;C-P-ACC-01;M30;21NC60;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Colisión lateral sin heridos con daños.;4 Barreras y 1 CPN;;Corte carril 18:38 - 19:05
26/10/2016;20:25;;20161026-0041;C-E-ACC-01;M30;12RA00;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;3;5;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;M3;Accidente en arcén derecho.3 heridos leves.112;;;
26/10/2016;21:00;;20161026-0044;C-P-ACC-01;M30;06NC70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;;1;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;V1;Aviso accidente 2 vehículos se corta carril derecho.;;;Corte carril derecho 21:04 - 21:18
27/10/2016;7:56;;20161027-0006;C-P-ACC-01;M30;07XL90;EXTERIOR;VS;Superficie;Colisión de vehículos;;;;;;;0;;;;;;;;;;;;;;;;;;M3;Aviso de accidente. A mi llegada se retiran sin posibilidad de coger datos.;;;
27/10/2016;14:20;;20161027-0020; C-E-ACC-01;M30;08XL40;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;M3/V1;Accidente en carril derecho.Herido trasladado al Hospital Ramón y Cajal.;;;Corte carril derecho 14:20 - 15:20
27/10/2016;15:55;;20161027-0028;C-P-ACC-01;M30;11NL30;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;Si;Congestionada;Seco y Limpio;P. Municipal;Si;Si;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Salida de vía con daños al patrimonio,sin heridos,se corta carrl derecho.Limpio restos.Se saca a la salida de Embajadores para esperar a la grúa.;5 Tramos de barrera - 5 CPN´s y 5 Separadores;Sepiolita gruesa;Corte carril derecho 16:06 - 16:25
27/10/2016;16:12;;20161027-0029;T-P-ACC-01;M30;17NC36;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Colisión por alcance 2 vehículos.Escoltamos y salen por sus medios.;;;Corte carril derecho 16:17 - 16:32
27/10/2016;17:57;;20161027-0035; C-E-ACC-01;M30;02NL10;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;2;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente entre 3 vehículos por alcance ocupando el carril derecho. 1 herido trasladado con pronostico reservado al Hospital Ramon y Cajal.;;;Cortado el carril derecho desde las 18:12 h hasta las 19:30 h
28/10/2016;7:50;;20161028-0005; C-E-ACC-01;M607;08OT90;ENTRADA;Tronco;Superficie;Otros;;1;;1;;;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;;;;Buen Tiempo;Buena;;Sin Restricción;;;V2;Caída de motorista.Es atendida y trasladada por Samur.;;;Corte carril derecho 08:05 - 08:30
28/10/2016;7:52;;20161028-0007; C-E-ACC-01;M30;09XL00;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;Si;Si;;Si;Buen Tiempo;Buena;;Sin Restricción;;;V1/M1;Accidente en carril izquierdo.Herido trasladado.;;;Corte carril derecho 08:02 - 08:55
28/10/2016;9:08;;20161028-0014; C-E-ACC-01;M30;06XL80;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Accidente entre 1 turismo y 1 motorista por alcance ocupando el carril derecho. 1 herido leve dado de alta en el punto. Ambos vehículos se retiran por sus medios.;;;Cortado el carril derecho desde las 08:30 h hasta las 09:55 h
28/10/2016;12:41;;20161028-0022;C-P-ACC-01;A4;12RR00;ENTRADA;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / M-1;Accidente por alcance entre 2 vehículos, uno de ellos se detiene en el 12RR y el otro en el 99IT.;;;
28/10/2016;13:56;;20161028-0026; C-E-ACC-01;A2;04AT70;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;2;2;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-1 / M-3;Accidente por alcance entre 3 vehículos ocupando el carril derecho. 2 heridos leves dados de alta en el punto.;;;Cortado el carril derecho desde las 14:15 h hasta las 16:00 h
28/10/2016;14:03;;20161028-0027; C-E-ACC-01;M30;07XL20;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente por alcance entre 2 vehículos en el carril izquierdo, son trasladados al arcén derecho. 1 herido leve trasladado al hospital.;;;
28/10/2016;14:30;;20161028-0030;C-P-ACC-01;M30;07XL10;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-2;Señalizar accidente por alcance entre 3 vehículos ocupando el carril derecho y el arcén.;;;Cortado el carril derecho desde las 14:30 h hasta las 15:05 h
28/10/2016;14:30;;20161028-0031;C-P-ACC-01;M30;09NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;Si;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente por alcance entre 2 vehículos ocupando parte del carril izquierdo. Uno de los vehículos se retira del punto por sus medios y el otro es sacado por Policía Municipal fuera de zona.;;Sepiolita gruesa;Cortado el carril izquierdo desde las 14:30 h hasta las 15:05 h
28/10/2016;15:25;;20161028-0034;C-P-ACC-01;M30;25XC80;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;5;5;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Señalizar accidente de 5 vehículos carriles derechos, se corta 2 carriles derechos, ho hay heridos, limpieza de restos cristales.;;;
28/10/2016;16:04;;20161028-0037;C-P-ACC-01;M30;21NC00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente en carril izquierdo, retiramos el vehículo en arcén derecho.;;;
28/10/2016;16:12;;20161028-0038; C-E-ACC-01;M30;10NL70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Corto carril derecho por accidente, herido leve dado de alta en el punto, mujer del vehículo 1 se deja la chaqueta en la barrera, la dejo en centro de control.;;;
28/10/2016;17:40;;20161028-0044;C-P-ACC-01;M30;10NL00;INTERIOR;Tronco;Superficie;Salida de vía;Contra mediana;4;4;;;;0;;;Si;Congestionada;Seco y Limpio;P. Municipal;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;M-3/V-1;Vehículo 1 colisiona contra mediana quedando vehículo 2,3 y 4, se cortan los 2 carriles izquierdos, conductor del vehículo 1, se marcha corriendo del lugar.;;;
28/10/2016;20:40;;20161028-0053;C-P-ACC-01;M30;31NC60;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Señalizar accidente 2 vehículos carril central,los paso al carril derecho.Se necesitan dos grúas,sin heridos.;;;
28/10/2016;22:42;;20161028-0058;T-P-ACC-01;M30;14XL42;EXTERIOR;VS;Túnel;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente por alcance entre 3 vehículos sin heridos,Se marchan por sus medios.;;;Corte carril derecho 22:45 - 23:25
29/10/2016;11:38;;20161029-0007;;A4;04UT20;ENTRADA;Tronco;Superficie;Otros;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;Si;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2/Retén;Vehículo ardiendo arcén derecho,con ocupante fuera del veh. Corto carril derecho hasta la llegada de policía y Bomberos parque 5ºSin heridos. El veh cargadom por su grúa.;1 Barrera - 18 m² de asfalto - 5 ml de línea continua.;Desengrasante;Corte carril  derecho            -  13:32
