Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
1634,Colisión de vehículos,"Accidente fronto-lateral angular en carril derecho, cortamos dicho carril. Cargamos 1 vehículo y el otro sale por sus medios. Recogemos cristales de calzada.","['accidente', 'frontolateral', 'angular', 'carril', 'derecho', 'cortamos', 'carril', 'cargamos', '1', 'vehiculo', 'sale', 'medios', 'recogemos', 'cristales', 'calzada']"
1635,Salida de vía,"Accidente, salida de vía. Sin daños a patrimonio y un herido leve trasladado al Hospital Ibermutua. El vehículo lo retira grúa del seguro.","['accidente', 'salida', 'via', 'daños', 'patrimonio', 'herido', 'leve', 'trasladado', 'hospital', 'ibermutua', 'vehiculo', 'retira', 'grua', 'seguro']"
1636,Salida de vía,"Accidente salida de vía, sin heridos y con daños a patrimonio.","['accidente', 'salida', 'via', 'heridos', 'daños', 'patrimonio']"
1637,Salida de vía,Accidente en margen derecho. Se retira por sus propios medios.,"['accidente', 'margen', 'derecho', 'retira', 'medios']"
1638,Salida de vía,Vehículo que se sale de vía e impactan con señal vertical informativa de vigilancia de cámaras y contra el muro por la parte trasera del vehículo y parándose en isleta. Cortamos carril derecho. Los ocupantes abandonan el punto y cargamos vehículo.,"['vehiculo', 'sale', 'via', 'impactan', 'señal', 'vertical', 'informativa', 'vigilancia', 'camaras', 'muro', 'trasera', 'vehiculo', 'parandose', 'isleta', 'cortamos', 'carril', 'derecho', 'ocupantes', 'abandonan', 'punto', 'cargamos', 'vehiculo']"
1639,Salida de vía,Accidente en margen izquierdo. Corte total del ramal por orden de policía por seguridad.,"['accidente', 'margen', 'izquierdo', 'corte', 'ramal', 'orden', 'policia', 'seguridad']"
1640,Salida de vía,Accidente en margen derecho.  ,"['accidente', 'margen', 'derecho']"
1641,Salida de vía,Accidente de un vehículo en 15RE. Lo retiramos con C-10.,"['accidente', 'vehiculo', '15re', 'retiramos', 'c10']"
1642,Colisión de vehículos,Accidente en carril derecho. Herido dado de alta en el punto leve.,"['accidente', 'carril', 'derecho', 'herido', 'alta', 'punto', 'leve']"
1643,Vuelco,"Salida de vía, salta el muro y acaba volcado fuera de la vía. Se corta salida Sinesio Delgado. 1 Herido leve dado de alta en el lugar.","['salida', 'via', 'salta', 'muro', 'acaba', 'volcado', 'via', 'corta', 'salida', 'sinesio', 'delgado', '1', 'herido', 'leve', 'alta']"
1644,Salida de vía,Accidente en margen derecho,"['accidente', 'margen', 'derecho']"
1645,Colisión de vehículos,"Accidente en carril derecho. Tres heridos leves, dos trasladado y uno dado de alta en el punto.","['accidente', 'carril', 'derecho', 'heridos', 'leves', 'trasladado', 'alta', 'punto']"
1646,Salida de vía,Salida de vía golpeando muro. Es necesario activar reten para colocarlos.,"['salida', 'via', 'golpeando', 'muro', 'necesario', 'activar', 'reten', 'colocarlos']"
1647,Salida de vía,Salida de vía en margen izquierdo. Herido trasladado leve.,"['salida', 'via', 'margen', 'izquierdo', 'herido', 'trasladado', 'leve']"
1648,Salida de vía,Salida de vía contra barrera.,"['salida', 'via', 'barrera']"
1649,Salida de vía,Salida de vía en margen izquierdo. Corto carril izquierdo. Herido trasladado leve.,"['salida', 'via', 'margen', 'izquierdo', 'corto', 'carril', 'izquierdo', 'herido', 'trasladado', 'leve']"
1650,Salida de vía,"Accidente, salida de vía, sin daños con herido leve trasladado al Hospital 12 de Octubre. Lo retira grúa del seguro.","['accidente', 'salida', 'via', 'daños', 'herido', 'leve', 'trasladado', 'hospital', '12', 'octubre', 'retira', 'grua', 'seguro']"
1651,Salida de vía,Corto carril derecho por salida de vía.,"['corto', 'carril', 'derecho', 'salida', 'via']"
1652,Colisión de vehículos,Accidente por alcance sin daños a patrimonio ni heridos. Se retiran por sus medios.,"['accidente', 'alcance', 'daños', 'patrimonio', 'heridos', 'retiran', 'medios']"
1653,Colisión de vehículos,Accidente por alcance en carriles derechos sin daños a patrimonio y con herido leve trasladado al hospital.,"['accidente', 'alcance', 'carriles', 'derechos', 'daños', 'patrimonio', 'herido', 'leve', 'trasladado', 'hospital']"
1654,Salida de vía,"Accidente, salida de vía sin daños a patrimonio sin heridos. Lo retira grúa del seguro.","['accidente', 'salida', 'via', 'daños', 'patrimonio', 'heridos', 'retira', 'grua', 'seguro']"
1655,Colisión de vehículos,"Aviso del CCT de accidente, policía lo retira","['aviso', 'cct', 'accidente', 'policia', 'retira']"
1656,Salida de vía,Salida de vía en lado izquierdo. Corto lado izquierdo del ramal. Herido leve trasladado (prueba de alcoholemia).,"['salida', 'via', 'izquierdo', 'corto', 'izquierdo', 'ramal', 'herido', 'leve', 'trasladado', 'prueba', 'alcoholemia']"
1657,Salida de vía,"Accidente, salida de vía con daños al patrimonio, sin heridos. No tiro fotos de matricula, policía retira el vehículo.","['accidente', 'salida', 'via', 'daños', 'patrimonio', 'heridos', 'tiro', 'fotos', 'matricula', 'policia', 'retira', 'vehiculo']"
1658,Colisión de vehículos,Accidente lateral sin daños ni heridos en lado derecho. Los vehículos se retiran por sus medios.,"['accidente', 'lateral', 'daños', 'heridos', 'derecho', 'vehiculos', 'retiran', 'medios']"
1659,Colisión de vehículos,"Corto carril derecho por accidente, los vehículo se retiran por sus medios.","['corto', 'carril', 'derecho', 'accidente', 'vehiculo', 'retiran', 'medios']"
1660,Salida de vía,"Accidente salida de vía, sin heridos y con daños a patrimonio. Lo retira grúa del seguro.","['accidente', 'salida', 'via', 'heridos', 'daños', 'patrimonio', 'retira', 'grua', 'seguro']"
1661,Salida de vía,"Vehículo con rueda reventada por bordillazo, salida de vía. Reconocemos ramal de entrada y no se encuentran daños. Sacamos con platadorma C-10.","['vehiculo', 'rueda', 'reventada', 'bordillazo', 'salida', 'via', 'reconocemos', 'ramal', 'entrada', 'encuentran', 'daños', 'sacamos', 'platadorma', 'c10']"
1662,Salida de vía,Salida de vía en lado derecho con daños al patrimonio. Corte de carril derecho.,"['salida', 'via', 'derecho', 'daños', 'patrimonio', 'corte', 'carril', 'derecho']"
1663,Salida de vía,"Accidente, salida de vía con daños al patrimonio, sin heridos. Grúas Lopez Ollero lo retira fuera de zona.","['accidente', 'salida', 'via', 'daños', 'patrimonio', 'heridos', 'gruas', 'lopez', 'ollero', 'retira', 'zona']"
1664,Salida de vía,Accidente en carril izquierdo. ,"['accidente', 'carril', 'izquierdo']"
1665,Salida de vía,Accidente en carril izquierdo. Herido leve trasladado.,"['accidente', 'carril', 'izquierdo', 'herido', 'leve', 'trasladado']"
1666,Colisión de vehículos,Alcance entre vehículos en carril derecho. A mi llegada un vehículo ya ha sido retirado y un herido trasladado por SAMUR.,"['alcance', 'vehiculos', 'carril', 'derecho', 'llegada', 'vehiculo', 'retirado', 'herido', 'trasladado', 'samur']"
1667,Colisión de vehículos,"Accidente por alcance, 3 vehículos implicados sin heridos. Limpiamos carril derecho central con ayuda de F-60.","['accidente', 'alcance', '3', 'vehiculos', 'implicados', 'heridos', 'limpiamos', 'carril', 'derecho', 'central', 'ayuda', 'f60']"
1669,Colisión de vehículos,Alcance entre vehículos en carril derecho. Se retiran por sus medios.,"['alcance', 'vehiculos', 'carril', 'derecho', 'retiran', 'medios']"
1670,Otros,Caida de motorista en carril izquierdo.,"['caida', 'motorista', 'carril', 'izquierdo']"
1671,Salida de vía,"Salida de vía contra la barrera, rebota contra mediana. 2 Heridos trasladados sin pronóstico.","['salida', 'via', 'barrera', 'rebota', 'mediana', '2', 'heridos', 'trasladados', 'pronostico']"
1673,Salida de vía,Vehículo se sale de la vía colisionando contra el muro izquierdo y cayendo en carril derecho. Herido trasladado por SAMUR con pronóstico reservado.,"['vehiculo', 'sale', 'via', 'colisionando', 'muro', 'izquierdo', 'cayendo', 'carril', 'derecho', 'herido', 'trasladado', 'samur', 'pronostico', 'reservado']"
1674,Colisión de vehículos,Accidente en carril izquierdo. Herido trasladado sin pronóstico.,"['accidente', 'carril', 'izquierdo', 'herido', 'trasladado', 'pronostico']"
1675,Colisión de vehículos,Accidente en carriles derechos.,"['accidente', 'carriles', 'derechos']"
1676,Salida de vía,Caida de motorista contra barrera en lado derecho. Es atendido por SAMUR detrás de la barrera y trasladado al Hospital. Moto retirada por Movilidad.,"['caida', 'motorista', 'barrera', 'derecho', 'atendido', 'samur', 'barrera', 'trasladado', 'hospital', 'moto', 'retirada', 'movilidad']"
1677,Otros,"Vehículo con exceso de gálibo, que arranca cable radiante. Solicitamos cesta y saneamos. En esta misma incidencia se detiene un vehículo en 15XC94 que dice haber sido dañado con este desprendimiento. Se le cogen datos y se retira por sus medios. ","['vehiculo', 'exceso', 'galibo', 'arranca', 'cable', 'radiante', 'solicitamos', 'cesta', 'saneamos', 'incidencia', 'detiene', 'vehiculo', '15xc94', 'dañado', 'desprendimiento', 'cogen', 'datos', 'retira', 'medios']"
1678,Otros,Accidente en arcén derecho. 1 Herido leve dado de alta en el lugar.,"['accidente', 'arcen', 'derecho', '1', 'herido', 'leve', 'alta']"
1679,Colisión de vehículos,Colisión por alcance con heridos en carril derecho. A mi llegada se retira el vehículo nº 2. Herido dado de alta por SAMUR.,"['colision', 'alcance', 'heridos', 'carril', 'derecho', 'llegada', 'retira', 'vehiculo', 'nº', '2', 'herido', 'alta', 'samur']"
1680,Colisión de vehículos,Caída de motorista al frenarl los coches.Señalizo con policía.,"['caida', 'motorista', 'frenarl', 'cochesseñalizo', 'policia']"
1681,Colisión de vehículos,Alcance entre vehículos,"['alcance', 'vehiculos']"
1683,Colisión de vehículos,"Señalizar accidente de 4 vehículos (aviso). No hay heridos,los pasa policía al arcén derecho.","['señalizar', 'accidente', '4', 'vehiculos', 'aviso', 'heridoslos', 'pasa', 'policia', 'arcen', 'derecho']"
1684,Colisión de vehículos,Colisión por alcance sin heridos.,"['colision', 'alcance', 'heridos']"
1685,Colisión de vehículos,Colisión lateral sin heridos con daños.,"['colision', 'lateral', 'heridos', 'daños']"
1686,Colisión de vehículos,Accidente en arcén derecho.3 heridos leves.112,"['accidente', 'arcen', 'derecho3', 'heridos', 'leves112']"
1687,Colisión de vehículos,Aviso accidente 2 vehículos se corta carril derecho.,"['aviso', 'accidente', '2', 'vehiculos', 'corta', 'carril', 'derecho']"
1688,Colisión de vehículos,Aviso de accidente. A mi llegada se retiran sin posibilidad de coger datos.,"['aviso', 'accidente', 'llegada', 'retiran', 'posibilidad', 'coger', 'datos']"
1689,Colisión de vehículos,Accidente en carril derecho.Herido trasladado al Hospital Ramón y Cajal.,"['accidente', 'carril', 'derechoherido', 'trasladado', 'hospital', 'ramon', 'cajal']"
1690,Salida de vía,"Salida de vía con daños al patrimonio,sin heridos,se corta carrl derecho.Limpio restos.Se saca a la salida de Embajadores para esperar a la grúa.","['salida', 'via', 'daños', 'patrimoniosin', 'heridosse', 'corta', 'carrl', 'derecholimpio', 'restosse', 'saca', 'salida', 'embajadores', 'esperar', 'grua']"
1691,Colisión de vehículos,Colisión por alcance 2 vehículos.Escoltamos y salen por sus medios.,"['colision', 'alcance', '2', 'vehiculosescoltamos', 'salen', 'medios']"
1692,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el carril derecho. 1 herido trasladado con pronostico reservado al Hospital Ramon y Cajal.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'trasladado', 'pronostico', 'reservado', 'hospital', 'ramon', 'cajal']"
1693,Otros,Caída de motorista.Es atendida y trasladada por Samur.,"['caida', 'motoristaes', 'atendida', 'trasladada', 'samur']"
1694,Colisión de vehículos,Accidente en carril izquierdo.Herido trasladado.,"['accidente', 'carril', 'izquierdoherido', 'trasladado']"
1695,Colisión de vehículos,Accidente entre 1 turismo y 1 motorista por alcance ocupando el carril derecho. 1 herido leve dado de alta en el punto. Ambos vehículos se retiran por sus medios.,"['accidente', '1', 'turismo', '1', 'motorista', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'alta', 'punto', 'vehiculos', 'retiran', 'medios']"
1696,Colisión de vehículos,"Accidente por alcance entre 2 vehículos, uno de ellos se detiene en el 12RR y el otro en el 99IT.","['accidente', 'alcance', '2', 'vehiculos', 'detiene', '12rr', '99it']"
1697,Colisión de vehículos,Accidente por alcance entre 3 vehículos ocupando el carril derecho. 2 heridos leves dados de alta en el punto.,"['accidente', 'alcance', '3', 'vehiculos', 'ocupando', 'carril', 'derecho', '2', 'heridos', 'leves', 'dados', 'alta', 'punto']"
1698,Colisión de vehículos,"Accidente por alcance entre 2 vehículos en el carril izquierdo, son trasladados al arcén derecho. 1 herido leve trasladado al hospital.","['accidente', 'alcance', '2', 'vehiculos', 'carril', 'izquierdo', 'trasladados', 'arcen', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital']"
1699,Colisión de vehículos,Señalizar accidente por alcance entre 3 vehículos ocupando el carril derecho y el arcén.,"['señalizar', 'accidente', 'alcance', '3', 'vehiculos', 'ocupando', 'carril', 'derecho', 'arcen']"
1700,Colisión de vehículos,Accidente por alcance entre 2 vehículos ocupando parte del carril izquierdo. Uno de los vehículos se retira del punto por sus medios y el otro es sacado por Policía Municipal fuera de zona.,"['accidente', 'alcance', '2', 'vehiculos', 'ocupando', 'carril', 'izquierdo', 'vehiculos', 'retira', 'punto', 'medios', 'sacado', 'policia', 'municipal', 'zona']"
1701,Colisión de vehículos,"Señalizar accidente de 5 vehículos carriles derechos, se corta 2 carriles derechos, ho hay heridos, limpieza de restos cristales.","['señalizar', 'accidente', '5', 'vehiculos', 'carriles', 'derechos', 'corta', '2', 'carriles', 'derechos', 'ho', 'heridos', 'limpieza', 'restos', 'cristales']"
1702,Colisión de vehículos,"Accidente en carril izquierdo, retiramos el vehículo en arcén derecho.","['accidente', 'carril', 'izquierdo', 'retiramos', 'vehiculo', 'arcen', 'derecho']"
1703,Colisión de vehículos,"Corto carril derecho por accidente, herido leve dado de alta en el punto, mujer del vehículo 1 se deja la chaqueta en la barrera, la dejo en centro de control.","['corto', 'carril', 'derecho', 'accidente', 'herido', 'leve', 'alta', 'punto', 'mujer', 'vehiculo', '1', 'deja', 'chaqueta', 'barrera', 'dejo', 'centro', 'control']"
1704,Salida de vía,"Vehículo 1 colisiona contra mediana quedando vehículo 2,3 y 4, se cortan los 2 carriles izquierdos, conductor del vehículo 1, se marcha corriendo del lugar.","['vehiculo', '1', 'colisiona', 'mediana', 'quedando', 'vehiculo', '23', '4', 'cortan', '2', 'carriles', 'izquierdos', 'conductor', 'vehiculo', '1', 'marcha', 'corriendo']"
1705,Colisión de vehículos,"Señalizar accidente 2 vehículos carril central,los paso al carril derecho.Se necesitan dos grúas,sin heridos.","['señalizar', 'accidente', '2', 'vehiculos', 'carril', 'centrallos', 'paso', 'carril', 'derechose', 'necesitan', 'gruassin', 'heridos']"
1706,Colisión de vehículos,"Accidente por alcance entre 3 vehículos sin heridos,Se marchan por sus medios.","['accidente', 'alcance', '3', 'vehiculos', 'heridosse', 'marchan', 'medios']"
1707,Otros,"Vehículo ardiendo arcén derecho,con ocupante fuera del veh. Corto carril derecho hasta la llegada de policía y Bomberos parque 5ºSin heridos. El veh cargadom por su grúa.","['vehiculo', 'ardiendo', 'arcen', 'derechocon', 'ocupante', 'veh', 'corto', 'carril', 'derecho', 'llegada', 'policia', 'bomberos', 'parque', '5ºsin', 'heridos', 'veh', 'cargadom', 'grua']"
1708,Colisión de vehículos,A nuestra llegada los vehículos reanudan la marcha.Limpiamos restos de cristales la calzada.,"['llegada', 'vehiculos', 'reanudan', 'marchalimpiamos', 'restos', 'cristales', 'calzada']"
1709,Colisión de vehículos,Accidente entre dos vehículos. El veh 1 sale por sus medios y el veh 2 lo sacamos al exteror con el híbrido F-13,"['accidente', 'vehiculos', 'veh', '1', 'sale', 'medios', 'veh', '2', 'sacamos', 'exteror', 'hibrido', 'f13']"
1710,Salida de vía,Salida de vía sin daños.Señalizo con policía (el veh se mete e el jardín).El herido dado de alta en el punto.,"['salida', 'via', 'dañosseñalizo', 'policia', 'veh', 'mete', 'jardinel', 'herido', 'alta', 'punto']"
